2011-02-01 09:25:14.420727	T004	20.5
2011-02-01 09:30:17.437521	T001	18.5
2011-02-01 09:30:17.531253	T005	21
2011-02-01 09:30:17.656776	T003	20.5
2011-02-01 09:30:17.789425	T002	20
2011-02-01 09:30:17.941712	T004	20
2011-02-01 09:35:20.979009	T001	18
2011-02-01 09:35:21.072179	T005	20.5
2011-02-01 09:35:21.202039	T003	19.5
2011-02-01 09:35:21.354471	T002	19
2011-02-01 09:35:21.488785	T004	19.5
2011-02-01 09:40:24.512329	T001	18.5
2011-02-01 09:40:24.594108	T005	23.5
2011-02-01 09:40:24.715762	T003	20
2011-02-01 09:40:24.902318	T002	20.5
2011-02-01 09:45:28.069785	T001	19
2011-02-01 09:45:28.172448	T005	24
2011-02-01 09:45:28.307221	T003	21.5
2011-02-01 09:45:28.439767	T002	21.5
2011-02-01 09:45:28.591865	T004	20.5
2011-02-01 09:50:31.593365	T001	18.5
2011-02-01 09:50:31.686533	T005	21.5
2011-02-01 09:50:31.819053	T003	20.5
2011-02-01 09:50:31.970556	T002	20
2011-02-01 09:50:32.105308	T004	20
2011-02-01 09:55:35.130751	T005	23
2011-02-01 09:55:35.212447	T002	20.5
2011-02-01 10:00:38.669121	T001	19
2011-02-01 10:00:38.751394	T005	23.5
2011-02-01 10:00:38.891592	T003	21.5
2011-02-01 10:00:39.027667	T002	21.5
2011-02-01 10:00:39.160474	T004	20.5
2011-02-01 10:05:42.209148	T001	18.5
2011-02-01 10:05:42.291387	T005	21.5
2011-02-01 10:05:42.436535	T003	20.5
2011-02-01 10:05:42.571223	T002	20
2011-02-01 10:05:42.72277	T004	20
2011-02-01 10:10:45.749642	T005	20.5
2011-02-01 10:10:45.851082	T003	19.5
2011-02-01 10:10:45.981946	T002	19
2011-02-01 10:10:46.115163	T004	19.5
2011-02-01 10:15:49.359163	T005	25
2011-02-01 10:15:49.440938	T003	21
2011-02-01 10:15:49.579173	T002	21.5
2011-02-01 10:15:49.714573	T004	20
2011-02-01 10:20:52.951398	T001	19
2011-02-01 10:20:53.051689	T005	23
2011-02-01 10:20:53.183482	T003	21.5
2011-02-01 10:20:53.316799	T004	20.5
2011-02-01 10:25:56.633532	T001	18.5
2011-02-01 10:25:56.715186	T005	21
2011-02-01 10:25:56.904175	T003	20.5
2011-02-01 10:25:57.039232	T002	20
2011-02-01 10:25:57.171736	T004	20
2011-02-01 10:31:00.328635	T005	20.5
2011-02-01 10:31:00.418767	T003	19.5
2011-02-01 10:31:00.564534	T002	19
2011-02-01 10:31:00.699768	T004	19.5
2011-02-01 10:36:03.992437	T005	24.5
2011-02-01 10:36:04.078158	T003	20.5
2011-02-01 10:36:04.209958	T002	21
2011-02-01 10:36:04.362475	T004	20
2011-02-01 10:41:07.534655	T001	19
2011-02-01 10:41:07.62804	T005	25
2011-02-01 10:41:07.76334	T003	22
2011-02-01 10:41:07.896287	T002	22.5
2011-02-01 10:41:08.04949	T004	21
2011-02-01 10:41:39.931937	D004	OPEN	Enter_Home begin
2011-02-01 10:41:40.305226	M030	ON
2011-02-01 10:41:43.899626	M022	ON
2011-02-01 10:41:44.266814	D004	CLOSE	Enter_Home end
2011-02-01 10:41:46.456687	M021	ON
2011-02-01 10:41:46.86684	M022	OFF
2011-02-01 10:41:48.280023	M030	OFF
2011-02-01 10:41:48.355919	M021	OFF
2011-02-01 10:41:54.967696	M009	ON
2011-02-01 10:41:57.190754	M009	OFF
2011-02-01 10:41:57.62428	M020	ON
2011-02-01 10:41:59.545613	M020	OFF
2011-02-01 10:42:16.66922	M020	ON
2011-02-01 10:42:17.499707	M021	ON
2011-02-01 10:42:18.669648	M020	OFF
2011-02-01 10:42:19.514448	M021	OFF
2011-02-01 10:42:22.012526	M021	ON
2011-02-01 10:42:22.082371	M020	ON
2011-02-01 10:42:23.300024	M008	ON
2011-02-01 10:42:23.710267	M021	OFF
2011-02-01 10:42:24.540508	M006	ON
2011-02-01 10:42:25.135159	M007	ON
2011-02-01 10:42:25.812854	M006	OFF
2011-02-01 10:42:25.889065	M008	OFF
2011-02-01 10:42:25.968959	M020	OFF
2011-02-01 10:42:28.380386	M007	OFF
2011-02-01 10:42:35.492523	M007	ON
2011-02-01 10:42:36.880675	M007	OFF
2011-02-01 10:42:39.079116	M006	ON
2011-02-01 10:42:39.601733	M008	ON
2011-02-01 10:42:39.66912	M020	ON
2011-02-01 10:42:41.568834	M006	OFF
2011-02-01 10:42:41.646698	M021	ON
2011-02-01 10:42:42.207209	M020	OFF
2011-02-01 10:42:43.170518	M022	ON
2011-02-01 10:42:43.309957	M008	OFF
2011-02-01 10:42:44.092363	M021	OFF
2011-02-01 10:42:49.324532	M022	OFF
2011-02-01 10:42:53.877678	M022	ON
2011-02-01 10:42:57.002825	M021	ON
2011-02-01 10:42:57.558964	M022	OFF
2011-02-01 10:42:57.666036	M020	ON
2011-02-01 10:43:01.200915	M021	OFF
2011-02-01 10:43:01.277961	M020	OFF
2011-02-01 10:43:04.120315	M013	ON
2011-02-01 10:43:06.595862	M013	OFF
2011-02-01 10:43:06.970776	M021	ON
2011-02-01 10:43:08.738795	M022	ON
2011-02-01 10:43:09.79636	M021	OFF
2011-02-01 10:43:12.579043	M022	OFF
2011-02-01 10:43:13.618495	M022	ON
2011-02-01 10:43:16.06694	M022	OFF
2011-02-01 10:43:27.880124	M022	ON
2011-02-01 10:43:30.210201	M021	ON
2011-02-01 10:43:31.274973	M020	ON
2011-02-01 10:43:32.110373	M022	OFF
2011-02-01 10:43:33.637975	M013	ON
2011-02-01 10:43:34.019679	M021	OFF
2011-02-01 10:43:36.1605	M009	ON
2011-02-01 10:43:36.256985	M013	OFF
2011-02-01 10:43:37.265159	M020	OFF
2011-02-01 10:43:37.869113	M020	ON
2011-02-01 10:43:39.360933	M013	ON
2011-02-01 10:43:39.753885	M009	OFF
2011-02-01 10:43:40.59522	M009	ON
2011-02-01 10:43:41.409482	M013	OFF
2011-02-01 10:43:42.248596	M013	ON
2011-02-01 10:43:43.086583	M009	OFF
2011-02-01 10:43:45.069423	M013	OFF
2011-02-01 10:43:46.249575	M008	ON
2011-02-01 10:43:46.630273	M006	ON
2011-02-01 10:43:48.175732	M020	OFF
2011-02-01 10:43:48.988999	M008	OFF
2011-02-01 10:43:52.002731	M007	ON
2011-02-01 10:43:53.756916	M006	OFF
2011-02-01 10:44:03.393404	M007	OFF
2011-02-01 10:44:03.790572	M007	ON
2011-02-01 10:44:05.792926	M003	ON
2011-02-01 10:44:06.851025	M007	OFF
2011-02-01 10:44:10.721581	M003	OFF
2011-02-01 10:44:13.251407	M003	ON
2011-02-01 10:44:17.906548	M007	ON
2011-02-01 10:44:22.460129	M007	OFF
2011-02-01 10:44:22.85088	M003	OFF
2011-02-01 10:44:24.150759	M005	ON
2011-02-01 10:44:31.650025	M005	OFF
2011-02-01 10:44:33.369081	M005	ON
2011-02-01 10:44:34.933609	M007	ON
2011-02-01 10:44:37.034719	M005	OFF
2011-02-01 10:44:37.103519	M007	OFF
2011-02-01 10:44:44.146338	M006	ON
2011-02-01 10:44:44.531147	M008	ON
2011-02-01 10:44:45.472007	M020	ON
2011-02-01 10:44:45.998935	M006	OFF
2011-02-01 10:44:46.066263	M021	ON
2011-02-01 10:44:47.7941	M008	OFF
2011-02-01 10:44:49.339124	M020	OFF
2011-02-01 10:44:50.969228	M021	OFF
2011-02-01 10:44:51.355328	M022	ON
2011-02-01 10:44:55.469219	M022	OFF
2011-02-01 10:45:14.089886	M021	ON
2011-02-01 10:45:15.873223	M018	ON
2011-02-01 10:45:17.6232	M021	OFF
2011-02-01 10:45:24.254882	M018	OFF
2011-02-01 10:45:26.452294	M018	ON
2011-02-01 10:45:28.238314	M018	OFF
2011-02-01 10:45:29.894345	M014	ON
2011-02-01 10:45:32.917316	M014	OFF
2011-02-01 10:45:40.449943	M020	ON
2011-02-01 10:45:41.965915	M014	ON
2011-02-01 10:45:43.534033	M018	ON
2011-02-01 10:45:44.338114	M020	OFF
2011-02-01 10:45:44.719679	M014	OFF
2011-02-01 10:45:48.295351	M014	ON
2011-02-01 10:45:48.685832	M020	ON
2011-02-01 10:45:49.513471	M014	OFF
2011-02-01 10:45:50.041385	M018	OFF
2011-02-01 10:45:50.116598	M013	ON
2011-02-01 10:45:53.212297	M020	OFF
2011-02-01 10:45:55.902006	M013	OFF
2011-02-01 10:45:59.219766	M013	ON
2011-02-01 10:45:59.286823	M020	ON
2011-02-01 10:45:59.72325	M009	ON
2011-02-01 10:46:02.332586	M010	ON
2011-02-01 10:46:03.429195	M010	OFF
2011-02-01 10:46:04.359854	M010	ON
2011-02-01 10:46:04.435584	M013	OFF
2011-02-01 10:46:04.86266	M020	OFF
2011-02-01 10:46:05.812739	M009	OFF
2011-02-01 10:46:11.0446	T005	24
2011-02-01 10:46:11.127268	T003	21.5
2011-02-01 10:46:11.238755	T002	21.5
2011-02-01 10:46:11.392479	T004	20.5
2011-02-01 10:46:18.111549	M020	ON
2011-02-01 10:46:23.340234	M010	OFF
2011-02-01 10:46:24.345704	M010	ON
2011-02-01 10:46:26.163103	M010	OFF
2011-02-01 10:46:27.418755	M010	ON
2011-02-01 10:46:32.917702	M010	OFF
2011-02-01 10:46:32.986241	M020	OFF
2011-02-01 10:46:35.131722	M020	ON
2011-02-01 10:46:35.729915	M012	ON
2011-02-01 10:46:36.781933	M013	ON
2011-02-01 10:46:39.642888	M012	OFF
2011-02-01 10:46:39.781682	M020	OFF
2011-02-01 10:46:40.76238	M013	OFF
2011-02-01 10:47:22.540236	M014	ON
2011-02-01 10:47:23.827974	M020	ON
2011-02-01 10:47:24.898407	M013	ON
2011-02-01 10:47:25.747503	M014	OFF
2011-02-01 10:47:26.119963	M012	ON
2011-02-01 10:47:27.248483	M010	ON
2011-02-01 10:47:27.653448	M013	OFF
2011-02-01 10:47:28.246227	M012	OFF
2011-02-01 10:47:30.255998	M010	OFF
2011-02-01 10:47:30.322862	M020	OFF
2011-02-01 10:48:27.088869	M012	ON
2011-02-01 10:48:27.476363	M010	ON
2011-02-01 10:48:28.544846	M012	OFF
2011-02-01 10:48:32.181268	M010	OFF
2011-02-01 10:48:34.779583	M010	ON
2011-02-01 10:48:34.846459	M020	ON
2011-02-01 10:48:37.537117	M020	OFF
2011-02-01 10:48:38.598409	M020	ON
2011-02-01 10:48:39.881753	M020	OFF
2011-02-01 10:48:41.394458	M010	OFF
2011-02-01 10:48:49.322462	M010	ON
2011-02-01 10:48:53.358764	M010	OFF
2011-02-01 10:49:07.534012	M010	ON
2011-02-01 10:49:11.946681	M010	OFF
2011-02-01 10:49:13.899211	M010	ON
2011-02-01 10:49:14.999953	M020	ON
2011-02-01 10:49:17.402102	M012	ON
2011-02-01 10:49:18.804719	M009	ON
2011-02-01 10:49:19.643818	M012	OFF
2011-02-01 10:49:20.719844	M010	OFF
2011-02-01 10:49:21.555136	M010	ON
2011-02-01 10:49:22.169836	M009	OFF
2011-02-01 10:49:22.557313	M009	ON
2011-02-01 10:49:23.807758	M010	OFF
2011-02-01 10:49:23.874759	M009	OFF
2011-02-01 10:49:24.397959	M010	ON
2011-02-01 10:49:24.560876	M020	OFF
2011-02-01 10:49:25.223002	M020	ON
2011-02-01 10:49:26.107791	M009	ON
2011-02-01 10:49:27.43231	M020	OFF
2011-02-01 10:49:27.802636	M010	OFF
2011-02-01 10:49:29.330947	M009	OFF
2011-02-01 10:49:29.728377	M009	ON
2011-02-01 10:49:30.55527	M012	ON
2011-02-01 10:49:31.385917	M020	ON
2011-02-01 10:49:31.758752	M013	ON
2011-02-01 10:49:32.818304	M012	OFF
2011-02-01 10:49:34.951626	M009	OFF
2011-02-01 10:49:36.369137	M009	ON
2011-02-01 10:49:36.445021	M013	OFF
2011-02-01 10:49:36.524355	M020	OFF
2011-02-01 10:49:37.091137	M020	ON
2011-02-01 10:49:39.551523	M010	ON
2011-02-01 10:49:40.393297	M010	OFF
2011-02-01 10:49:41.23636	M020	OFF
2011-02-01 10:49:42.301997	M010	ON
2011-02-01 10:49:43.742186	M009	OFF
2011-02-01 10:49:43.86948	M020	ON
2011-02-01 10:49:44.713916	M009	ON
2011-02-01 10:49:45.772371	M013	ON
2011-02-01 10:49:46.163886	M010	OFF
2011-02-01 10:49:47.349119	M009	OFF
2011-02-01 10:49:49.784986	M020	OFF
2011-02-01 10:49:50.166043	M013	OFF
2011-02-01 10:49:50.572795	M020	ON
2011-02-01 10:49:51.154704	M014	ON
2011-02-01 10:49:53.941603	M020	OFF
2011-02-01 10:49:54.749354	M014	OFF
2011-02-01 10:50:52.354807	M014	ON
2011-02-01 10:50:57.611638	M014	OFF
2011-02-01 10:51:04.591139	M020	ON
2011-02-01 10:51:06.095148	M020	OFF
2011-02-01 10:51:14.735382	T001	20
2011-02-01 10:51:14.818102	T005	27.5
2011-02-01 10:51:14.896854	T003	23
2011-02-01 10:51:15.006467	T002	23.5
2011-02-01 10:51:15.142114	T004	21.5
2011-02-01 10:51:16.038388	M014	ON
2011-02-01 10:51:21.012121	M014	OFF
2011-02-01 10:51:26.900389	M014	ON
2011-02-01 10:51:28.977859	M014	OFF
2011-02-01 10:51:29.363908	M014	ON
2011-02-01 10:51:30.522913	M014	OFF
2011-02-01 10:51:33.212538	M014	ON
2011-02-01 10:51:35.738122	M014	OFF
2011-02-01 10:51:36.833488	M014	ON
2011-02-01 10:51:51.081291	M014	OFF
2011-02-01 10:51:55.370376	M014	ON
2011-02-01 10:51:59.910035	M020	ON
2011-02-01 10:52:02.563019	M014	OFF
2011-02-01 10:52:08.951229	M008	ON
2011-02-01 10:52:11.148846	M007	ON
2011-02-01 10:52:11.542293	M020	OFF
2011-02-01 10:52:12.409213	M008	OFF
2011-02-01 10:52:13.478409	M007	OFF
2011-02-01 10:52:16.389028	M007	ON
2011-02-01 10:52:23.132662	M007	OFF
2011-02-01 10:52:23.677154	M007	ON
2011-02-01 10:52:23.784641	M003	ON
2011-02-01 10:52:24.792372	M007	OFF
2011-02-01 10:52:24.859842	M003	OFF
2011-02-01 10:52:31.934432	M007	ON
2011-02-01 10:52:35.052651	M003	ON
2011-02-01 10:52:36.577322	M003	OFF
2011-02-01 10:52:37.409429	M003	ON
2011-02-01 10:52:39.865809	M007	OFF
2011-02-01 10:52:41.401112	M003	OFF
2011-02-01 10:52:42.688229	M007	ON
2011-02-01 10:52:43.758941	M003	ON
2011-02-01 10:52:45.509942	M003	OFF
2011-02-01 10:52:49.659592	M003	ON
2011-02-01 10:52:52.671106	M003	OFF
2011-02-01 10:52:53.269758	M007	OFF
2011-02-01 10:52:53.653162	M007	ON
2011-02-01 10:52:56.109842	M007	OFF
2011-02-01 10:52:59.822284	M007	ON
2011-02-01 10:53:00.206299	M003	ON
2011-02-01 10:53:01.967028	M003	OFF
2011-02-01 10:53:02.580848	M005	ON
2011-02-01 10:53:11.765713	M007	OFF
2011-02-01 10:53:12.586093	M007	ON
2011-02-01 10:53:15.853167	M004	ON
2011-02-01 10:53:17.395186	M004	OFF
2011-02-01 10:53:18.480838	M004	ON
2011-02-01 10:53:18.556953	M005	OFF
2011-02-01 10:53:20.028311	M007	OFF
2011-02-01 10:53:20.886431	M004	OFF
2011-02-01 10:53:52.391659	M004	ON
2011-02-01 10:53:52.459021	M007	ON
2011-02-01 10:53:53.032833	M005	ON
2011-02-01 10:53:54.818576	M004	OFF
2011-02-01 10:53:55.328414	M006	ON
2011-02-01 10:53:55.405318	M008	ON
2011-02-01 10:53:55.918943	M005	OFF
2011-02-01 10:53:56.081946	M007	OFF
2011-02-01 10:53:56.580955	M020	ON
2011-02-01 10:53:57.634097	M006	OFF
2011-02-01 10:53:57.718932	M021	ON
2011-02-01 10:53:58.174619	M008	OFF
2011-02-01 10:53:58.627018	M020	OFF
2011-02-01 10:54:00.119202	M020	ON
2011-02-01 10:54:01.193898	M021	OFF
2011-02-01 10:54:03.026579	M022	ON
2011-02-01 10:54:04.600012	M021	ON
2011-02-01 10:54:05.360475	M022	OFF
2011-02-01 10:54:05.428208	M020	OFF
2011-02-01 10:54:06.011121	M014	ON
2011-02-01 10:54:08.422804	M021	OFF
2011-02-01 10:54:09.469803	M020	ON
2011-02-01 10:54:11.451716	M014	OFF
2011-02-01 10:54:12.272723	M008	ON
2011-02-01 10:54:12.668499	M006	ON
2011-02-01 10:54:14.084398	M008	OFF
2011-02-01 10:54:14.225298	M020	OFF
2011-02-01 10:54:18.953472	M008	ON
2011-02-01 10:54:19.382664	M020	ON
2011-02-01 10:54:21.579713	M006	OFF
2011-02-01 10:54:22.196403	M020	OFF
2011-02-01 10:54:23.272382	M008	OFF
2011-02-01 10:54:24.088388	M008	ON
2011-02-01 10:54:24.919502	M020	ON
2011-02-01 10:54:28.061675	M008	OFF
2011-02-01 10:54:38.430077	M020	OFF
2011-02-01 10:54:40.157153	M020	ON
2011-02-01 10:54:41.230533	M013	ON
2011-02-01 10:54:42.742366	M009	ON
2011-02-01 10:54:44.288665	M010	ON
2011-02-01 10:54:45.095163	M013	OFF
2011-02-01 10:54:47.995731	M010	OFF
2011-02-01 10:54:48.820139	M020	OFF
2011-02-01 10:54:49.426839	M009	OFF
2011-02-01 10:54:56.233725	M010	ON
2011-02-01 10:54:56.301411	M009	ON
2011-02-01 10:54:56.388675	M020	ON
2011-02-01 10:54:56.97592	M012	ON
2011-02-01 10:54:57.50796	M009	OFF
2011-02-01 10:55:00.274245	M012	OFF
2011-02-01 10:55:03.713546	M020	OFF
2011-02-01 10:55:04.085608	M020	ON
2011-02-01 10:55:06.722563	M020	OFF
2011-02-01 10:55:07.817589	M020	ON
2011-02-01 10:55:09.069487	M020	OFF
2011-02-01 10:55:11.068303	M010	OFF
2011-02-01 10:56:18.5118	T001	20.5
2011-02-01 10:56:18.605305	T005	29
2011-02-01 10:56:18.738241	T003	24.5
2011-02-01 10:56:18.890948	T002	25.5
2011-02-01 10:56:19.027521	T004	22.5
2011-02-01 11:00:36.773693	M010	ON
2011-02-01 11:00:40.950611	M010	OFF
2011-02-01 11:00:41.551175	M010	ON
2011-02-01 11:00:45.326144	M010	OFF
2011-02-01 11:00:47.831267	M010	ON
2011-02-01 11:00:49.571847	M020	ON
2011-02-01 11:00:50.195713	M012	ON
2011-02-01 11:00:50.565167	M009	ON
2011-02-01 11:00:51.166314	M013	ON
2011-02-01 11:00:52.551884	M012	OFF
2011-02-01 11:00:53.31149	M009	OFF
2011-02-01 11:00:53.462818	M014	ON
2011-02-01 11:00:53.953558	M010	OFF
2011-02-01 11:00:54.888562	M013	OFF
2011-02-01 11:00:55.732067	M020	OFF
2011-02-01 11:00:57.261392	M014	OFF
2011-02-01 11:01:02.039408	M014	ON
2011-02-01 11:01:03.830498	M020	ON
2011-02-01 11:01:06.499949	M014	OFF
2011-02-01 11:01:07.31714	M020	OFF
2011-02-01 11:01:22.096575	T001	21
2011-02-01 11:01:22.178053	T005	30
2011-02-01 11:01:22.310831	T003	25
2011-02-01 11:01:22.462934	T002	26.5
2011-02-01 11:01:22.598134	T004	23
2011-02-01 11:01:42.505356	M020	ON
2011-02-01 11:01:44.253087	M020	OFF
2011-02-01 11:01:46.898122	M020	ON
2011-02-01 11:01:49.118479	M021	ON
2011-02-01 11:01:50.901747	M022	ON
2011-02-01 11:01:51.728497	M020	OFF
2011-02-01 11:01:53.260791	M021	OFF
2011-02-01 11:01:53.657614	M028	ON
2011-02-01 11:01:54.623474	M022	OFF
2011-02-01 11:01:54.690146	M026	ON
2011-02-01 11:01:55.716451	M028	OFF
2011-02-01 11:02:01.128687	M026	OFF
2011-02-01 11:02:01.939388	M026	ON
2011-02-01 11:02:19.638513	M026	OFF
2011-02-01 11:02:27.913944	M026	ON
2011-02-01 11:02:31.641727	M026	OFF
2011-02-01 11:02:32.481739	M026	ON
2011-02-01 11:02:46.590732	M028	ON
2011-02-01 11:02:49.020672	M022	ON
2011-02-01 11:02:50.093105	M026	OFF
2011-02-01 11:02:50.478487	M028	OFF
2011-02-01 11:02:52.017866	M021	ON
2011-02-01 11:02:53.975898	M022	OFF
2011-02-01 11:02:55.273384	M014	ON
2011-02-01 11:02:57.049017	M021	OFF
2011-02-01 11:03:00.211845	M014	OFF
2011-02-01 11:03:42.813855	M014	ON
2011-02-01 11:03:44.092597	M021	ON
2011-02-01 11:03:45.429051	M022	ON
2011-02-01 11:03:47.127686	M014	OFF
2011-02-01 11:03:47.502487	M028	ON
2011-02-01 11:03:47.899764	M021	OFF
2011-02-01 11:03:48.875267	M022	OFF
2011-02-01 11:03:48.95226	M026	ON	Work begin
2011-02-01 11:03:49.94003	M028	OFF
2011-02-01 11:03:50.333372	M027	ON
2011-02-01 11:03:53.743262	M026	OFF
2011-02-01 11:03:53.810385	M027	OFF
2011-02-01 11:04:18.230386	M026	ON
2011-02-01 11:04:22.882352	M027	ON
2011-02-01 11:04:25.200459	M026	OFF
2011-02-01 11:04:25.295963	M027	OFF
2011-02-01 11:04:26.2949	M026	ON
2011-02-01 11:04:27.852811	M027	ON
2011-02-01 11:04:29.720752	M027	OFF
2011-02-01 11:04:31.018859	M026	OFF
2011-02-01 11:04:33.660861	M026	ON
2011-02-01 11:04:36.45859	M027	ON
2011-02-01 11:04:38.411652	M027	OFF
2011-02-01 11:04:42.486866	M027	ON
2011-02-01 11:04:45.177216	M027	OFF
2011-02-01 11:04:45.550116	M027	ON
2011-02-01 11:04:47.749579	M026	OFF
2011-02-01 11:04:49.289928	M027	OFF
2011-02-01 11:04:49.889667	M026	ON
2011-02-01 11:04:51.65319	M026	OFF
2011-02-01 11:04:56.762288	M027	ON
2011-02-01 11:04:57.136693	M026	ON
2011-02-01 11:04:57.749532	M025	ON
2011-02-01 11:05:00.502163	M025	OFF
2011-02-01 11:05:01.32952	M027	OFF
2011-02-01 11:05:03.786146	M026	OFF
2011-02-01 11:05:11.039374	M026	ON
2011-02-01 11:05:11.116338	M027	ON
2011-02-01 11:05:11.572428	M025	ON
2011-02-01 11:05:12.271649	M027	OFF
2011-02-01 11:05:12.890307	M027	ON
2011-02-01 11:05:14.888752	M025	OFF
2011-02-01 11:05:15.713129	M026	OFF
2011-02-01 11:05:17.879961	M027	OFF
2011-02-01 11:05:22.214695	M026	ON
2011-02-01 11:05:22.84301	M027	ON
2011-02-01 11:05:27.73092	M027	OFF
2011-02-01 11:05:30.162813	M028	ON
2011-02-01 11:05:32.608496	M022	ON
2011-02-01 11:05:33.848135	M026	OFF	Work end
2011-02-01 11:05:33.9876	M028	OFF
2011-02-01 11:05:36.565542	M022	OFF
2011-02-01 11:05:39.04167	M021	ON
2011-02-01 11:05:39.975915	M020	ON
2011-02-01 11:05:40.36284	M014	ON
2011-02-01 11:05:41.198484	M020	OFF
2011-02-01 11:05:42.74388	M021	OFF
2011-02-01 11:05:44.040046	M014	OFF
2011-02-01 11:06:07.671896	M014	ON
2011-02-01 11:06:08.968604	M020	ON
2011-02-01 11:06:11.671626	M014	OFF
2011-02-01 11:06:12.725936	M020	OFF
2011-02-01 11:06:25.637525	T001	21.5
2011-02-01 11:06:25.719249	T005	31
2011-02-01 11:06:25.810153	T003	25.5
2011-02-01 11:06:25.889503	T002	27
2011-02-01 11:06:25.96815	T004	23.5
2011-02-01 11:07:05.790932	M020	ON
2011-02-01 11:07:08.460641	M013	ON
2011-02-01 11:07:09.301497	M020	OFF
2011-02-01 11:07:12.469229	M013	OFF
2011-02-01 11:07:14.913732	M013	ON
2011-02-01 11:07:19.686885	M013	OFF
2011-02-01 11:07:32.450667	M013	ON
2011-02-01 11:07:39.091836	M013	OFF
2011-02-01 11:07:44.092754	M013	ON
2011-02-01 11:07:45.836425	M020	ON
2011-02-01 11:07:48.293015	M013	OFF
2011-02-01 11:07:48.659849	M020	OFF
2011-02-01 11:07:50.681488	M013	ON
2011-02-01 11:07:52.759388	M013	OFF
2011-02-01 11:07:53.143332	M009	ON
2011-02-01 11:07:57.491141	M009	OFF
2011-02-01 11:08:03.987432	M020	ON
2011-02-01 11:08:05.284824	M020	OFF
2011-02-01 11:08:10.900475	M009	ON
2011-02-01 11:08:18.706359	M009	OFF
2011-02-01 11:08:19.80488	M009	ON
2011-02-01 11:08:21.761223	M009	OFF
2011-02-01 11:08:26.297157	M009	ON
2011-02-01 11:08:26.892189	M020	ON
2011-02-01 11:08:28.966995	M020	OFF
2011-02-01 11:08:30.397245	M009	OFF
2011-02-01 11:08:30.464306	M020	ON
2011-02-01 11:08:31.46212	M020	OFF
2011-02-01 11:09:38.124829	M020	ON
2011-02-01 11:09:38.7521	M009	ON
2011-02-01 11:09:42.132342	M009	OFF
2011-02-01 11:09:42.737858	M020	OFF
2011-02-01 11:09:55.180562	M020	ON
2011-02-01 11:09:56.449025	M020	OFF
2011-02-01 11:10:00.991741	M020	ON
2011-02-01 11:10:01.375071	M009	ON
2011-02-01 11:10:05.672398	M020	OFF
2011-02-01 11:10:06.284527	M009	OFF
2011-02-01 11:10:08.737134	M009	ON
2011-02-01 11:10:14.666113	M009	OFF
2011-02-01 11:10:20.13875	M009	ON
2011-02-01 11:10:23.691401	M010	ON
2011-02-01 11:10:25.453472	M020	ON
2011-02-01 11:10:26.54059	M010	OFF
2011-02-01 11:10:27.708476	M020	OFF
2011-02-01 11:10:35.952063	M012	ON
2011-02-01 11:10:38.162021	M010	ON
2011-02-01 11:10:38.238123	M020	ON
2011-02-01 11:10:39.01264	M012	OFF
2011-02-01 11:10:40.004277	M009	OFF
2011-02-01 11:10:40.161098	M020	OFF
2011-02-01 11:10:49.458758	M009	ON
2011-02-01 11:10:51.082444	M020	ON
2011-02-01 11:10:52.159939	M009	OFF
2011-02-01 11:10:52.984526	M020	OFF
2011-02-01 11:10:54.060556	M009	ON
2011-02-01 11:10:55.345618	M009	OFF
2011-02-01 11:10:56.187857	M020	ON
2011-02-01 11:10:58.611223	M020	OFF
2011-02-01 11:10:59.210756	M020	ON
2011-02-01 11:11:01.455729	M009	ON
2011-02-01 11:11:02.528654	M009	OFF
2011-02-01 11:11:02.909845	M009	ON
2011-02-01 11:11:04.443572	M020	OFF
2011-02-01 11:11:05.256271	M009	OFF
2011-02-01 11:11:07.713626	M020	ON
2011-02-01 11:11:08.309175	M009	ON
2011-02-01 11:11:10.739216	M009	OFF
2011-02-01 11:11:11.134448	M009	ON
2011-02-01 11:11:12.359498	M013	ON
2011-02-01 11:11:13.429922	M010	OFF
2011-02-01 11:11:14.872177	M009	OFF
2011-02-01 11:11:14.948676	M014	ON
2011-02-01 11:11:15.412883	M013	OFF
2011-02-01 11:11:17.049592	M020	OFF
2011-02-01 11:11:17.877297	M014	OFF
2011-02-01 11:11:29.15711	T001	22
2011-02-01 11:11:29.239333	T002	27.5
2011-02-01 11:11:29.366206	T004	24.5
2011-02-01 11:11:32.986504	M014	ON
2011-02-01 11:11:34.262609	M021	ON
2011-02-01 11:11:35.518403	M022	ON
2011-02-01 11:11:36.372031	M014	OFF
2011-02-01 11:11:37.66156	M028	ON
2011-02-01 11:11:38.044342	M021	OFF
2011-02-01 11:11:38.651585	M026	ON	Work begin
2011-02-01 11:11:39.025449	M022	OFF
2011-02-01 11:11:40.909725	M028	OFF
2011-02-01 11:11:47.505483	M026	OFF
2011-02-01 11:11:50.160305	M026	ON
2011-02-01 11:11:54.042468	M026	OFF
2011-02-01 11:12:03.033403	M026	ON
2011-02-01 11:12:05.258734	M026	OFF
2011-02-01 11:12:11.409321	M026	ON
2011-02-01 11:12:13.406759	M026	OFF
2011-02-01 11:12:32.868217	M026	ON
2011-02-01 11:12:41.729029	M026	OFF
2011-02-01 11:12:45.442351	M026	ON
2011-02-01 11:12:46.346352	M027	ON
2011-02-01 11:12:47.801937	M027	OFF
2011-02-01 11:12:48.416261	M027	ON
2011-02-01 11:12:54.170497	M027	OFF
2011-02-01 11:13:08.251109	M026	OFF
